transaction_id,sender_account,receiver_account,sender_customer_id,amount,transaction_type,transaction_time,hour_of_day,location,is_new_beneficiary,is_high_risk_country,is_suspicious
TXN-11000,ACC-50075,ACC-50100,CUST-1075,48675.77,TRANSFER,2026-08-12 03:53:00,19,"Mumbai, IN",1,0,0
TXN-11872,ACC-50033,ACC-50089,CUST-1033,3215.88,CASH_DEPOSIT,2026-08-04 22:35:00,14,"Mumbai, IN",0,0,0
TXN-10198,ACC-50017,ACC-50135,CUST-1017,64502.24,TRANSFER,2026-08-10 06:50:00,22,"Mumbai, IN",1,0,0
TXN-10561,ACC-50123,ACC-50091,CUST-1123,7403.71,TRANSFER,2026-08-08 15:14:00,7,"Mumbai, IN",0,0,0
TXN-10685,ACC-50052,ACC-50140,CUST-1052,52799.14,TRANSFER,2026-08-06 06:48:00,22,"Mumbai, IN",0,0,0
TXN-11213,ACC-50094,ACC-50002,CUST-1094,9655.12,TRANSFER,2026-08-02 17:07:00,9,"Mumbai, IN",0,0,0
TXN-10590,ACC-50130,ACC-50133,CUST-1130,20276.03,TRANSFER,2026-08-03 21:39:00,13,"Mumbai, IN",0,0,0
TXN-10519,ACC-50033,ACC-50046,CUST-1033,2972.47,CASH_DEPOSIT,2026-08-12 06:34:00,22,"Mumbai, IN",0,0,0
TXN-10308,ACC-50069,ACC-50011,CUST-1069,6253.54,TRANSFER,2026-08-05 16:43:00,8,"Mumbai, IN",0,0,0
TXN-10604,ACC-50147,ACC-50070,CUST-1147,7325.75,CASH_DEPOSIT,2026-08-10 05:11:00,21,"Mumbai, IN",0,0,0
TXN-12154,ACC-50134,ACC-50044,CUST-1134,9619.31,CASH_DEPOSIT,2026-08-06 23:17:00,15,"Mumbai, IN",1,0,1
TXN-12259,ACC-50132,ACC-50037,CUST-1132,1374090.95,WIRE,2026-08-01 08:23:00,0,"Panama City, PA",1,0,1
TXN-10059,ACC-50107,ACC-50099,CUST-1107,21302.49,CASH_DEPOSIT,2026-08-10 14:54:00,6,"Mumbai, IN",0,0,0
TXN-10583,ACC-50052,ACC-50106,CUST-1052,27716.59,TRANSFER,2026-08-07 05:11:00,21,"Mumbai, IN",0,0,0
TXN-10859,ACC-50031,ACC-50006,CUST-1031,24720.83,TRANSFER,2026-08-09 02:59:00,18,"Delhi, IN",0,0,0
TXN-10207,ACC-50026,ACC-50020,CUST-1026,49166.78,CASH_DEPOSIT,2026-08-06 00:42:00,16,"Mumbai, IN",1,0,0
TXN-12017,ACC-50058,ACC-50069,CUST-1058,31912.38,CASH_DEPOSIT,2026-08-06 01:58:00,17,"Mumbai, IN",0,0,0
TXN-10869,ACC-50036,ACC-50054,CUST-1036,655.62,CASH_DEPOSIT,2026-08-09 23:30:00,15,"Mumbai, IN",1,0,0
TXN-10785,ACC-50053,ACC-50148,CUST-1053,10258.01,CASH_DEPOSIT,2026-08-12 01:03:00,17,"Mumbai, IN",0,0,0
TXN-10906,ACC-50133,ACC-50126,CUST-1133,14150.64,TRANSFER,2026-08-06 04:12:00,20,"Mumbai, IN",0,0,0
TXN-12427,ACC-59901,ACC-59902,CUST-9000,815090.05,WIRE,2026-08-05 09:06:00,1,"George Town, KY",1,1,1
TXN-10792,ACC-50134,ACC-50026,CUST-1134,7591.31,TRANSFER,2026-08-05 04:22:00,20,"Mumbai, IN",0,0,0
TXN-10831,ACC-50034,ACC-50028,CUST-1034,2390.43,TRANSFER,2026-08-08 04:29:00,20,"Mumbai, IN",0,0,0
TXN-10162,ACC-50083,ACC-50030,CUST-1083,6769.16,TRANSFER,2026-08-07 14:31:00,6,"Mumbai, IN",0,0,0
TXN-11307,ACC-50014,ACC-50036,CUST-1014,1659.86,CASH_DEPOSIT,2026-08-03 17:44:00,9,"Mumbai, IN",1,0,0
TXN-10526,ACC-50113,ACC-50057,CUST-1113,74249.27,TRANSFER,2026-08-11 01:48:00,17,"Mumbai, IN",0,0,0
TXN-11576,ACC-50042,ACC-50135,CUST-1042,2628.21,CASH_DEPOSIT,2026-08-07 05:00:00,21,"Mumbai, IN",1,0,0
TXN-10256,ACC-50001,ACC-50141,CUST-1001,37653.56,CASH_DEPOSIT,2026-08-11 19:26:00,11,"Mumbai, IN",0,0,0
TXN-10506,ACC-50009,ACC-50143,CUST-1009,17995.71,TRANSFER,2026-08-02 14:52:00,6,"Bangalore, IN",0,0,0
TXN-11956,ACC-50126,ACC-50036,CUST-1126,43561.33,TRANSFER,2026-08-05 16:44:00,8,"Mumbai, IN",0,0,0
TXN-12120,ACC-50147,ACC-50000,CUST-1147,6025.35,TRANSFER,2026-08-02 20:45:00,12,"Mumbai, IN",0,0,0
TXN-12228,ACC-50074,ACC-50037,CUST-1074,9469.02,CASH_DEPOSIT,2026-08-09 17:05:00,9,"Delhi, IN",1,0,1
TXN-12164,ACC-50040,ACC-50083,CUST-1040,9240.19,CASH_DEPOSIT,2026-08-03 05:37:00,21,"Mumbai, IN",1,0,1
TXN-10862,ACC-50035,ACC-50142,CUST-1035,30494.8,CASH_DEPOSIT,2026-08-01 17:19:00,9,"Mumbai, IN",0,0,0
TXN-11675,ACC-50009,ACC-50036,CUST-1009,7943.64,TRANSFER,2026-08-05 18:33:00,10,"Mumbai, IN",0,0,0
TXN-10020,ACC-50039,ACC-50049,CUST-1039,8183.23,TRANSFER,2026-08-01 23:13:00,15,"Mumbai, IN",0,0,0
TXN-11404,ACC-50098,ACC-50116,CUST-1098,17836.58,TRANSFER,2026-08-08 06:12:00,22,"Mumbai, IN",1,0,0
TXN-10439,ACC-50011,ACC-50068,CUST-1011,1889.91,TRANSFER,2026-08-06 04:29:00,20,"Bangalore, IN",0,0,0
TXN-11087,ACC-50084,ACC-50149,CUST-1084,4719.54,CASH_DEPOSIT,2026-08-06 00:39:00,16,"Mumbai, IN",0,0,0
TXN-10381,ACC-50062,ACC-50022,CUST-1062,3311.77,TRANSFER,2026-08-09 03:07:00,19,"Mumbai, IN",0,0,0
TXN-12108,ACC-50141,ACC-50076,CUST-1141,6048.24,TRANSFER,2026-08-07 17:57:00,9,"Mumbai, IN",1,0,0
TXN-11261,ACC-50059,ACC-50056,CUST-1059,52768.27,TRANSFER,2026-08-09 00:27:00,16,"Mumbai, IN",0,0,0
TXN-10538,ACC-50108,ACC-50026,CUST-1108,6061.63,TRANSFER,2026-08-07 20:34:00,12,"Mumbai, IN",0,0,0
TXN-10881,ACC-50036,ACC-50003,CUST-1036,5743.52,CASH_DEPOSIT,2026-08-05 18:33:00,10,"Mumbai, IN",1,0,0
TXN-10902,ACC-50091,ACC-50122,CUST-1091,46337.65,CASH_DEPOSIT,2026-08-10 02:31:00,18,"Mumbai, IN",1,0,0
TXN-10083,ACC-50070,ACC-50011,CUST-1070,100630.12,TRANSFER,2026-08-05 15:35:00,7,"Bangalore, IN",1,0,0
TXN-12103,ACC-50039,ACC-50072,CUST-1039,5862.81,TRANSFER,2026-08-08 00:54:00,16,"Delhi, IN",0,0,0
TXN-11200,ACC-50056,ACC-50128,CUST-1056,62907.1,CASH_DEPOSIT,2026-08-11 04:09:00,20,"Mumbai, IN",0,0,0
TXN-11309,ACC-50007,ACC-50038,CUST-1007,7658.38,TRANSFER,2026-08-03 01:09:00,17,"Mumbai, IN",1,0,0
TXN-11226,ACC-50049,ACC-50096,CUST-1049,6934.63,CASH_DEPOSIT,2026-08-04 06:38:00,22,"Delhi, IN",1,0,0
TXN-12130,ACC-50040,ACC-50070,CUST-1040,9832.7,WIRE,2026-08-06 01:51:00,17,"Mumbai, IN",1,0,1
TXN-11749,ACC-50088,ACC-50048,CUST-1088,7033.37,CASH_DEPOSIT,2026-08-05 02:28:00,18,"Mumbai, IN",1,0,0
TXN-10270,ACC-50015,ACC-50141,CUST-1015,6965.16,TRANSFER,2026-08-11 06:12:00,22,"Mumbai, IN",0,0,0
TXN-11271,ACC-50111,ACC-50017,CUST-1111,4994.94,TRANSFER,2026-08-10 05:26:00,21,"Mumbai, IN",0,0,0
TXN-11259,ACC-50058,ACC-50030,CUST-1058,44186.49,CASH_DEPOSIT,2026-08-01 18:25:00,10,"Mumbai, IN",1,0,0
TXN-12060,ACC-50023,ACC-50039,CUST-1023,5127.98,TRANSFER,2026-08-08 15:00:00,7,"Mumbai, IN",0,0,0
TXN-12263,ACC-50146,ACC-50035,CUST-1146,447326.65,WIRE,2026-08-10 20:29:00,12,"Mumbai, IN",1,0,1
TXN-11599,ACC-50103,ACC-50107,CUST-1103,5349.82,TRANSFER,2026-08-04 15:04:00,7,"Mumbai, IN",0,0,0
TXN-11960,ACC-50087,ACC-50100,CUST-1087,19287.51,CASH_DEPOSIT,2026-08-06 01:13:00,17,"Mumbai, IN",1,0,0
TXN-11029,ACC-50117,ACC-50033,CUST-1117,5114.01,TRANSFER,2026-08-10 06:55:00,22,"Mumbai, IN",1,0,0
TXN-10429,ACC-50105,ACC-50127,CUST-1105,10031.31,CASH_DEPOSIT,2026-08-10 02:22:00,18,"Mumbai, IN",1,0,0
TXN-12004,ACC-50028,ACC-50087,CUST-1028,5021.41,TRANSFER,2026-08-07 22:18:00,14,"Mumbai, IN",0,0,0
TXN-12193,ACC-50015,ACC-50024,CUST-1015,9636.24,CASH_DEPOSIT,2026-08-04 15:31:00,7,"Delhi, IN",1,0,1
TXN-12204,ACC-50040,ACC-50023,CUST-1040,9316.88,CASH_DEPOSIT,2026-08-05 10:44:00,2,"Delhi, IN",1,0,1
TXN-10458,ACC-50045,ACC-50122,CUST-1045,4458.55,CASH_DEPOSIT,2026-08-04 01:22:00,17,"Mumbai, IN",0,0,0
TXN-10078,ACC-50121,ACC-50126,CUST-1121,46734.78,TRANSFER,2026-08-02 04:50:00,20,"Mumbai, IN",1,0,0
TXN-12429,ACC-59903,ACC-59904,CUST-9002,880118.48,WIRE,2026-08-05 09:26:00,1,"George Town, KY",1,1,1
TXN-12132,ACC-50074,ACC-50148,CUST-1074,9779.15,WIRE,2026-08-04 01:58:00,17,"Mumbai, IN",1,0,1
TXN-10032,ACC-50033,ACC-50068,CUST-1033,4621.15,TRANSFER,2026-08-08 19:47:00,11,"Mumbai, IN",0,0,0
TXN-12124,ACC-50125,ACC-50126,CUST-1125,4446.08,CASH_DEPOSIT,2026-08-01 22:27:00,14,"Mumbai, IN",1,0,0
TXN-11349,ACC-50089,ACC-50053,CUST-1089,67229.56,TRANSFER,2026-08-10 20:43:00,12,"Mumbai, IN",0,0,0
TXN-12243,ACC-50134,ACC-50137,CUST-1134,83651.92,WIRE,2026-08-04 14:12:00,6,"George Town, KY",1,0,1
TXN-10380,ACC-50100,ACC-50016,CUST-1100,13007.89,TRANSFER,2026-08-07 23:44:00,15,"Mumbai, IN",0,0,0
TXN-10226,ACC-50053,ACC-50147,CUST-1053,10006.86,TRANSFER,2026-08-12 03:39:00,19,"Mumbai, IN",0,0,0
TXN-11994,ACC-50071,ACC-50067,CUST-1071,17110.57,TRANSFER,2026-08-12 03:42:00,19,"Mumbai, IN",0,0,0
TXN-11192,ACC-50007,ACC-50042,CUST-1007,3432.79,CASH_DEPOSIT,2026-08-08 00:57:00,16,"Mumbai, IN",0,0,0
TXN-10715,ACC-50144,ACC-50038,CUST-1144,3962.14,TRANSFER,2026-08-03 19:55:00,11,"Mumbai, IN",0,0,0
TXN-11762,ACC-50100,ACC-50040,CUST-1100,13265.21,TRANSFER,2026-08-11 03:25:00,19,"Mumbai, IN",0,0,0
TXN-10686,ACC-50004,ACC-50097,CUST-1004,10392.84,TRANSFER,2026-08-06 06:02:00,22,"Mumbai, IN",0,0,0
TXN-12131,ACC-50040,ACC-50146,CUST-1040,9913.58,CASH_DEPOSIT,2026-08-05 12:15:00,4,"Mumbai, IN",1,0,1
TXN-12484,ACC-59902,ACC-59903,CUST-9001,823849.47,WIRE,2026-08-01 12:09:00,4,"George Town, KY",1,1,1
TXN-10305,ACC-50076,ACC-50020,CUST-1076,4423.17,CASH_DEPOSIT,2026-08-07 15:05:00,7,"Mumbai, IN",1,0,0
TXN-10209,ACC-50070,ACC-50014,CUST-1070,99019.16,CASH_DEPOSIT,2026-08-11 16:42:00,8,"Mumbai, IN",0,0,0
TXN-12153,ACC-50134,ACC-50040,CUST-1134,9804.46,WIRE,2026-08-12 04:34:00,20,"Delhi, IN",1,0,1
TXN-11670,ACC-50093,ACC-50103,CUST-1093,33798.43,CASH_DEPOSIT,2026-08-12 06:40:00,22,"Mumbai, IN",0,0,0
TXN-12477,ACC-59903,ACC-59904,CUST-9002,982681.28,WIRE,2026-08-01 12:00:00,4,"George Town, KY",1,1,1
TXN-11071,ACC-50146,ACC-50006,CUST-1146,19331.91,TRANSFER,2026-08-07 21:44:00,13,"Mumbai, IN",0,0,0
TXN-11934,ACC-50063,ACC-50019,CUST-1063,18918.57,TRANSFER,2026-08-01 17:56:00,9,"Mumbai, IN",0,0,0
TXN-11137,ACC-50025,ACC-50046,CUST-1025,73455.92,TRANSFER,2026-08-09 23:07:00,15,"Mumbai, IN",0,0,0
TXN-12007,ACC-50124,ACC-50031,CUST-1124,120589.55,TRANSFER,2026-08-07 17:15:00,9,"Mumbai, IN",0,0,0
TXN-10937,ACC-50136,ACC-50095,CUST-1136,62801.23,CASH_DEPOSIT,2026-08-09 17:20:00,9,"Mumbai, IN",0,0,0
TXN-10191,ACC-50128,ACC-50095,CUST-1128,64573.56,CASH_DEPOSIT,2026-08-02 21:24:00,13,"Mumbai, IN",0,0,0
TXN-11211,ACC-50103,ACC-50062,CUST-1103,3054.75,CASH_DEPOSIT,2026-08-04 15:07:00,7,"Mumbai, IN",0,0,0
TXN-11075,ACC-50024,ACC-50115,CUST-1024,11967.17,TRANSFER,2026-08-01 17:05:00,9,"Mumbai, IN",0,0,0
TXN-12456,ACC-59902,ACC-59903,CUST-9001,881992.81,WIRE,2026-08-04 12:43:00,4,"George Town, KY",1,1,1
TXN-10483,ACC-50031,ACC-50094,CUST-1031,33274.76,CASH_DEPOSIT,2026-08-11 15:24:00,7,"Mumbai, IN",0,0,0
TXN-12383,ACC-50047,ACC-50070,CUST-1047,122512.8,WIRE,2026-08-11 11:15:00,3,"Dubai, AE",1,1,1
TXN-11604,ACC-50117,ACC-50020,CUST-1117,3284.41,TRANSFER,2026-08-11 21:19:00,13,"Mumbai, IN",0,0,0
TXN-10277,ACC-50089,ACC-50030,CUST-1089,37535.75,TRANSFER,2026-08-07 19:34:00,11,"Mumbai, IN",0,0,0
TXN-11508,ACC-50011,ACC-50075,CUST-1011,4843.33,TRANSFER,2026-08-10 18:58:00,10,"Mumbai, IN",0,0,0
TXN-10221,ACC-50032,ACC-50142,CUST-1032,5756.07,CASH_DEPOSIT,2026-08-03 19:49:00,11,"Mumbai, IN",0,0,0
TXN-11229,ACC-50070,ACC-50002,CUST-1070,63271.05,CASH_DEPOSIT,2026-08-04 17:24:00,9,"Mumbai, IN",0,0,0
TXN-10571,ACC-50046,ACC-50133,CUST-1046,21532.94,TRANSFER,2026-08-11 02:38:00,18,"Mumbai, IN",0,0,0
TXN-10411,ACC-50098,ACC-50035,CUST-1098,13726.43,TRANSFER,2026-08-12 03:12:00,19,"Mumbai, IN",0,0,0
TXN-11313,ACC-50108,ACC-50117,CUST-1108,5703.16,TRANSFER,2026-08-10 22:58:00,14,"Mumbai, IN",0,0,0
TXN-11677,ACC-50112,ACC-50075,CUST-1112,5214.41,TRANSFER,2026-08-03 18:47:00,10,"Mumbai, IN",1,0,0
TXN-12178,ACC-50015,ACC-50141,CUST-1015,9906.18,WIRE,2026-08-05 00:56:00,16,"Delhi, IN",1,0,1
TXN-10585,ACC-50058,ACC-50115,CUST-1058,31672.23,TRANSFER,2026-08-04 19:06:00,11,"Mumbai, IN",0,0,0
TXN-11730,ACC-50091,ACC-50081,CUST-1091,57816.84,TRANSFER,2026-08-05 03:12:00,19,"Mumbai, IN",0,0,0
TXN-12019,ACC-50058,ACC-50023,CUST-1058,36333.66,TRANSFER,2026-08-10 19:05:00,11,"Mumbai, IN",0,0,0
TXN-12493,ACC-59903,ACC-59904,CUST-9002,1145392.48,WIRE,2026-08-03 11:03:00,3,"George Town, KY",1,1,1
TXN-11563,ACC-50147,ACC-50006,CUST-1147,3872.05,CASH_DEPOSIT,2026-08-05 02:49:00,18,"Mumbai, IN",0,0,0
TXN-10674,ACC-50013,ACC-50079,CUST-1013,2960.22,TRANSFER,2026-08-07 06:02:00,22,"Mumbai, IN",0,0,0
TXN-11177,ACC-50046,ACC-50129,CUST-1046,23118.75,TRANSFER,2026-08-10 17:28:00,9,"Mumbai, IN",0,0,0
TXN-10855,ACC-50037,ACC-50091,CUST-1037,26790.92,TRANSFER,2026-08-03 23:29:00,15,"Bangalore, IN",0,0,0
TXN-10447,ACC-50133,ACC-50107,CUST-1133,16577.6,TRANSFER,2026-08-03 17:26:00,9,"Mumbai, IN",0,0,0
TXN-11905,ACC-50015,ACC-50122,CUST-1015,17576.47,TRANSFER,2026-08-11 21:14:00,13,"Mumbai, IN",1,0,0
TXN-11530,ACC-50073,ACC-50066,CUST-1073,12271.56,TRANSFER,2026-08-04 17:59:00,9,"Mumbai, IN",0,0,0
TXN-10222,ACC-50031,ACC-50133,CUST-1031,21023.07,TRANSFER,2026-08-03 18:19:00,10,"Mumbai, IN",0,0,0
TXN-11724,ACC-50006,ACC-50137,CUST-1006,8982.44,TRANSFER,2026-08-03 15:49:00,7,"Mumbai, IN",0,0,0
TXN-12225,ACC-50117,ACC-50092,CUST-1117,9652.66,WIRE,2026-08-12 01:08:00,17,"Mumbai, IN",1,0,1
TXN-11628,ACC-50079,ACC-50100,CUST-1079,4798.54,CASH_DEPOSIT,2026-08-06 05:02:00,21,"Mumbai, IN",1,0,0
TXN-11556,ACC-50063,ACC-50008,CUST-1063,27393.81,CASH_DEPOSIT,2026-08-02 22:47:00,14,"Mumbai, IN",0,0,0
TXN-10969,ACC-50149,ACC-50001,CUST-1149,10454.14,TRANSFER,2026-08-11 06:49:00,22,"Mumbai, IN",0,0,0
TXN-10045,ACC-50141,ACC-50032,CUST-1141,4099.67,CASH_DEPOSIT,2026-08-11 20:26:00,12,"Mumbai, IN",0,0,0
TXN-12189,ACC-50117,ACC-50014,CUST-1117,9944.16,WIRE,2026-08-04 18:15:00,10,"Mumbai, IN",1,0,1
TXN-12364,ACC-50091,ACC-50000,CUST-1091,59925.63,WIRE,2026-08-02 09:49:00,1,"Dubai, AE",1,1,1
TXN-10294,ACC-50081,ACC-50052,CUST-1081,6140.85,TRANSFER,2026-08-08 01:20:00,17,"Mumbai, IN",0,0,0
TXN-11159,ACC-50079,ACC-50042,CUST-1079,3983.43,TRANSFER,2026-08-07 20:15:00,12,"Mumbai, IN",0,0,0
TXN-10588,ACC-50098,ACC-50103,CUST-1098,21120.34,TRANSFER,2026-08-11 06:18:00,22,"Mumbai, IN",1,0,0
TXN-12053,ACC-50142,ACC-50057,CUST-1142,13663.42,CASH_DEPOSIT,2026-08-04 21:56:00,13,"Mumbai, IN",0,0,0
TXN-10257,ACC-50073,ACC-50083,CUST-1073,15173.9,TRANSFER,2026-08-01 23:41:00,15,"Mumbai, IN",0,0,0
TXN-12063,ACC-50125,ACC-50027,CUST-1125,5783.77,TRANSFER,2026-08-05 22:37:00,14,"Mumbai, IN",0,0,0
TXN-12466,ACC-59904,ACC-59901,CUST-9003,1035090.0,WIRE,2026-08-03 12:44:00,4,"George Town, KY",1,1,1
TXN-10926,ACC-50093,ACC-50119,CUST-1093,32363.24,TRANSFER,2026-08-03 18:15:00,10,"Mumbai, IN",0,0,0
TXN-12118,ACC-50147,ACC-50047,CUST-1147,6589.9,TRANSFER,2026-08-04 17:42:00,9,"Mumbai, IN",0,0,0
TXN-12297,ACC-50042,ACC-50035,CUST-1042,104344.07,WIRE,2026-08-06 18:32:00,10,"Singapore, SG",1,0,1
TXN-10436,ACC-50075,ACC-50123,CUST-1075,10235.45,TRANSFER,2026-08-01 20:06:00,12,"Mumbai, IN",0,0,0
TXN-10976,ACC-50030,ACC-50077,CUST-1030,2896.09,TRANSFER,2026-08-08 05:51:00,21,"Delhi, IN",0,0,0
TXN-12036,ACC-50119,ACC-50120,CUST-1119,10184.95,CASH_DEPOSIT,2026-08-05 01:56:00,17,"Mumbai, IN",0,0,0
TXN-10393,ACC-50050,ACC-50140,CUST-1050,4233.18,CASH_DEPOSIT,2026-08-01 21:09:00,13,"Mumbai, IN",0,0,0
TXN-10425,ACC-50144,ACC-50026,CUST-1144,4963.81,TRANSFER,2026-08-07 05:09:00,21,"Mumbai, IN",0,0,0
TXN-10534,ACC-50114,ACC-50061,CUST-1114,49475.17,CASH_DEPOSIT,2026-08-11 21:02:00,13,"Mumbai, IN",0,0,0
TXN-10030,ACC-50072,ACC-50053,CUST-1072,500.0,TRANSFER,2026-08-12 00:13:00,16,"Bangalore, IN",1,0,0
TXN-11642,ACC-50108,ACC-50102,CUST-1108,6965.46,TRANSFER,2026-08-05 14:11:00,6,"Mumbai, IN",0,0,0
TXN-12081,ACC-50121,ACC-50106,CUST-1121,57466.15,TRANSFER,2026-08-11 04:58:00,20,"Mumbai, IN",0,0,0
TXN-11146,ACC-50080,ACC-50003,CUST-1080,4091.58,TRANSFER,2026-08-09 02:13:00,18,"Mumbai, IN",0,0,0
TXN-10746,ACC-50030,ACC-50070,CUST-1030,2624.15,TRANSFER,2026-08-05 18:10:00,10,"Mumbai, IN",0,0,0
TXN-11750,ACC-50030,ACC-50072,CUST-1030,4059.92,CASH_DEPOSIT,2026-08-07 06:59:00,22,"Mumbai, IN",0,0,0
TXN-11984,ACC-50092,ACC-50057,CUST-1092,4344.92,CASH_DEPOSIT,2026-08-01 22:26:00,14,"Mumbai, IN",0,0,0
TXN-11268,ACC-50010,ACC-50049,CUST-1010,14802.1,TRANSFER,2026-08-08 20:45:00,12,"Mumbai, IN",0,0,0
TXN-12342,ACC-50091,ACC-50136,CUST-1091,147593.52,WIRE,2026-08-10 10:12:00,2,"Dubai, AE",1,1,1
TXN-11718,ACC-50146,ACC-50119,CUST-1146,11702.26,TRANSFER,2026-08-02 20:48:00,12,"Mumbai, IN",0,0,0
TXN-12212,ACC-50117,ACC-50010,CUST-1117,9198.45,CASH_DEPOSIT,2026-08-09 18:57:00,10,"Delhi, IN",1,0,1
TXN-11412,ACC-50147,ACC-50068,CUST-1147,3406.41,TRANSFER,2026-08-09 21:04:00,13,"Mumbai, IN",1,0,0
TXN-11711,ACC-50083,ACC-50147,CUST-1083,4485.21,CASH_DEPOSIT,2026-08-09 22:35:00,14,"Mumbai, IN",0,0,0
TXN-12012,ACC-50129,ACC-50099,CUST-1129,17821.97,CASH_DEPOSIT,2026-08-05 04:38:00,20,"Mumbai, IN",0,0,0
TXN-10344,ACC-50036,ACC-50131,CUST-1036,5353.42,TRANSFER,2026-08-11 02:26:00,18,"Mumbai, IN",1,0,0
TXN-10556,ACC-50019,ACC-50004,CUST-1019,11747.4,TRANSFER,2026-08-02 06:40:00,22,"Mumbai, IN",0,0,0
TXN-11423,ACC-50037,ACC-50106,CUST-1037,22784.49,CASH_DEPOSIT,2026-08-03 21:42:00,13,"Mumbai, IN",0,0,0
TXN-11037,ACC-50022,ACC-50105,CUST-1022,6854.14,CASH_DEPOSIT,2026-08-08 02:14:00,18,"Mumbai, IN",1,0,0
TXN-10680,ACC-50147,ACC-50022,CUST-1147,5374.08,CASH_DEPOSIT,2026-08-07 17:42:00,9,"Mumbai, IN",0,0,0
TXN-12229,ACC-50117,ACC-50104,CUST-1117,9635.8,CASH_DEPOSIT,2026-08-09 15:00:00,7,"Delhi, IN",1,0,1
TXN-11106,ACC-50110,ACC-50104,CUST-1110,10602.56,CASH_DEPOSIT,2026-08-09 01:51:00,17,"Mumbai, IN",0,0,0
TXN-10570,ACC-50034,ACC-50132,CUST-1034,5144.18,TRANSFER,2026-08-10 15:57:00,7,"Mumbai, IN",0,0,0
TXN-10352,ACC-50076,ACC-50008,CUST-1076,5272.8,TRANSFER,2026-08-07 04:16:00,20,"Mumbai, IN",0,0,0
TXN-10091,ACC-50018,ACC-50060,CUST-1018,8138.58,TRANSFER,2026-08-11 22:50:00,14,"Mumbai, IN",0,0,0
TXN-11210,ACC-50045,ACC-50013,CUST-1045,5271.53,CASH_DEPOSIT,2026-08-11 17:32:00,9,"Mumbai, IN",0,0,0
TXN-12106,ACC-50067,ACC-50086,CUST-1067,50105.95,TRANSFER,2026-08-03 00:56:00,16,"Mumbai, IN",0,0,0
TXN-11270,ACC-50140,ACC-50064,CUST-1140,37727.02,CASH_DEPOSIT,2026-08-07 01:57:00,17,"Mumbai, IN",0,0,0
TXN-12276,ACC-50138,ACC-50045,CUST-1138,650270.59,WIRE,2026-08-06 18:54:00,10,"Singapore, SG",1,0,1
TXN-10261,ACC-50028,ACC-50085,CUST-1028,3708.07,TRANSFER,2026-08-08 19:46:00,11,"Mumbai, IN",0,0,0
TXN-11462,ACC-50029,ACC-50009,CUST-1029,5189.57,TRANSFER,2026-08-06 16:28:00,8,"Mumbai, IN",0,0,0
TXN-10748,ACC-50146,ACC-50062,CUST-1146,30893.5,TRANSFER,2026-08-05 19:04:00,11,"Bangalore, IN",1,0,0
TXN-11411,ACC-50027,ACC-50012,CUST-1027,13628.54,TRANSFER,2026-08-04 21:07:00,13,"Mumbai, IN",0,0,0
TXN-11765,ACC-50133,ACC-50079,CUST-1133,8825.25,TRANSFER,2026-08-12 06:06:00,22,"Mumbai, IN",1,0,0
TXN-12437,ACC-59903,ACC-59904,CUST-9002,896901.62,WIRE,2026-08-04 10:40:00,2,"George Town, KY",1,1,1
TXN-11383,ACC-50062,ACC-50018,CUST-1062,9789.66,CASH_DEPOSIT,2026-08-06 20:42:00,12,"Mumbai, IN",0,0,0
TXN-11004,ACC-50128,ACC-50008,CUST-1128,75165.51,TRANSFER,2026-08-07 16:21:00,8,"Mumbai, IN",0,0,0
TXN-10567,ACC-50131,ACC-50071,CUST-1131,5044.63,TRANSFER,2026-08-03 20:09:00,12,"Mumbai, IN",0,0,0
TXN-10322,ACC-50117,ACC-50027,CUST-1117,5506.4,CASH_DEPOSIT,2026-08-01 18:19:00,10,"Mumbai, IN",1,0,0
TXN-11893,ACC-50005,ACC-50128,CUST-1005,5820.68,TRANSFER,2026-08-06 02:10:00,18,"Mumbai, IN",0,0,0
TXN-12083,ACC-50101,ACC-50067,CUST-1101,5632.38,TRANSFER,2026-08-04 14:33:00,6,"Mumbai, IN",1,0,0
TXN-10348,ACC-50113,ACC-50126,CUST-1113,110154.89,TRANSFER,2026-08-10 19:05:00,11,"Mumbai, IN",0,0,0
TXN-11089,ACC-50119,ACC-50054,CUST-1119,13906.89,TRANSFER,2026-08-06 21:30:00,13,"Mumbai, IN",1,0,0
TXN-11850,ACC-50145,ACC-50049,CUST-1145,2834.22,TRANSFER,2026-08-09 01:57:00,17,"Delhi, IN",0,0,0
TXN-10300,ACC-50002,ACC-50056,CUST-1002,4900.88,TRANSFER,2026-08-07 06:29:00,22,"Mumbai, IN",1,0,0
TXN-11658,ACC-50128,ACC-50138,CUST-1128,58194.26,CASH_DEPOSIT,2026-08-08 02:14:00,18,"Mumbai, IN",0,0,0
TXN-11316,ACC-50119,ACC-50123,CUST-1119,14757.89,CASH_DEPOSIT,2026-08-12 00:41:00,16,"Mumbai, IN",0,0,0
TXN-12014,ACC-50063,ACC-50075,CUST-1063,18259.12,CASH_DEPOSIT,2026-08-10 21:24:00,13,"Bangalore, IN",0,0,0
TXN-11010,ACC-50001,ACC-50063,CUST-1001,20637.39,TRANSFER,2026-08-06 05:21:00,21,"Mumbai, IN",0,0,0
TXN-10964,ACC-50080,ACC-50126,CUST-1080,4970.54,TRANSFER,2026-08-11 18:35:00,10,"Mumbai, IN",0,0,0
